write_info	1.0
write_demog	1.0
write_epi	1.0
write_final	1.0
Nsets	5.0
Nreps	10.0
dur_p	0.25
Dmax	25.4
D50	3058.0
Dk	0.41
dur_d	0.75
beta_p	2.76
betamax	0.317
beta50	13938.0
betak	1.02
beta_d	0.76
rho	3.46
lifeExpectancy	50.0
dt	0.01
start_time	-5.0
report_from	-2.0
report_every	0.1
end_time	20.0
set	1
pop_size	1000.0
sigma_e	0.5
sigma_m	0.3
start_mu	4.5
contact_rate	0.5
proportionCore	0.2
nonCore_rateMultiplier	0.3
assortativity	0.8
rep	1
t	n_Uninfected_nonCore	n_Uninfected_Core	n_Infected_nonCore	n_Infected_Core	newInfections	ViralLoad_mean
15.6	49	2	294	71	2	3.65105342611
15.7	48	2	293	70	0	3.64624278098
15.8	49	2	288	70	0	3.64197676596
15.9	48	2	289	70	0	3.63937819864
16.0	49	1	285	69	0	3.62830439109
16.1	50	1	281	68	0	3.62016734428
16.2	48	1	279	66	0	3.61761953105
16.3	49	2	278	65	0	3.62501972941
16.4	51	3	276	65	0	3.62782698652
16.5	50	4	275	64	0	3.62322557469
16.6	52	5	272	61	0	3.61368790311
16.7	50	6	270	61	0	3.61679236761
16.8	52	6	269	61	0	3.61040426669
16.9	51	6	265	57	0	3.61101519798
17.0	49	6	263	56	0	3.60235407171
17.1	52	6	259	53	0	3.59412200455
17.2	53	6	258	51	0	3.59349746255
17.3	53	4	259	53	0	3.59536171819
17.4	52	5	255	53	1	3.58186643115
17.5	52	7	251	53	0	3.57404683321
17.6	51	6	251	52	0	3.56259047396
17.7	52	7	248	51	0	3.55089292598
17.8	52	6	245	52	0	3.55144899635
17.9	50	7	245	50	0	3.54165270739
18.0	52	6	240	51	0	3.53071975089
18.1	52	5	235	51	0	3.53219966046
18.2	55	6	234	50	0	3.52950283622
18.3	58	4	231	51	0	3.52872135909
18.4	57	5	231	51	0	3.52399833276
18.5	57	3	228	53	0	3.52234791453
18.6	56	3	225	52	0	3.50361492609
18.7	56	3	224	52	0	3.49698353512
18.8	60	3	222	50	0	3.48324068387
18.9	61	4	219	50	0	3.47287096801
19.0	59	2	221	52	1	3.48978613673
19.1	55	2	222	50	0	3.48320795569
19.2	53	2	221	49	0	3.48276436934
19.3	53	1	217	50	1	3.47788642558
19.4	50	1	219	51	1	3.48517123056
19.5	49	1	221	51	1	3.48868464193
19.6	48	1	220	50	1	3.48471823165
19.7	46	1	222	49	0	3.49850202898
19.8	44	1	223	49	0	3.50264944396
19.9	43	1	220	49	0	3.48116625047
20.0	46	1	220	48	0	3.47377580139
rep	5
t	n_Uninfected_nonCore	n_Uninfected_Core	n_Infected_nonCore	n_Infected_Core	newInfections	ViralLoad_mean
-2.0	815	192	0	0	0	0
-1.9	812	193	0	0	0	0
-1.8	812	193	0	0	0	0
-1.7	812	193	0	0	0	0
-1.6	810	193	0	0	0	0
-1.5	810	193	0	0	0	0
-1.4	808	195	0	0	0	0
-1.3	809	196	0	0	0	0
-1.2	810	195	0	0	0	0
-1.1	809	196	0	0	0	0
-1.0	808	196	0	0	0	0
-0.9	810	196	0	0	0	0
-0.8	811	196	0	0	0	0
-0.7	812	195	0	0	0	0
-0.6	814	196	0	0	0	0
-0.5	815	196	0	0	0	0
-0.4	817	196	0	0	0	0
-0.3	817	195	0	0	0	0
-0.2	818	196	0	0	0	0
-0.1	817	196	0	0	0	0
-6.23077978101e-14	816	196	1	0	0	4.13653152108
0.0999999999999	816	197	1	0	0	4.13653152108
0.2	816	198	1	0	0	4.13653152108
0.3	817	198	1	0	0	4.13653152108
0.4	820	196	1	0	0	4.13653152108
0.5	821	196	1	0	0	4.13653152108
0.6	823	196	1	0	0	4.13653152108
0.7	821	195	1	0	0	4.13653152108
0.8	822	196	1	0	0	4.13653152108
0.9	823	196	1	0	0	4.13653152108
1.0	821	195	1	0	0	4.13653152108
1.1	820	195	1	0	0	4.13653152108
1.2	821	193	1	0	0	4.13653152108
1.3	819	192	1	0	0	4.13653152108
1.4	821	190	1	0	0	4.13653152108
1.5	821	190	1	0	0	4.13653152108
1.6	824	191	1	0	0	4.13653152108
1.7	824	192	1	0	0	4.13653152108
1.8	824	192	1	0	0	4.13653152108
1.9	827	192	1	0	0	4.13653152108
2.0	827	194	1	0	0	4.13653152108
2.1	827	194	1	0	0	4.13653152108
2.2	829	193	1	0	0	4.13653152108
2.3	829	193	1	0	0	4.13653152108
2.4	828	193	1	0	0	4.13653152108
2.5	826	193	1	0	0	4.13653152108
2.6	824	192	1	0	0	4.13653152108
2.7	822	192	1	0	0	4.13653152108
2.8	822	192	1	0	0	4.13653152108
2.9	823	192	1	0	0	4.13653152108
3.0	821	191	1	0	0	4.13653152108
3.1	821	191	1	0	0	4.13653152108
3.2	822	189	1	0	0	4.13653152108
3.3	822	189	1	0	0	4.13653152108
3.4	821	187	2	0	0	4.0261342097
3.5	822	187	2	0	0	4.0261342097
3.6	824	186	2	0	0	4.0261342097
3.7	823	186	2	0	0	4.0261342097
3.8	821	185	2	0	0	4.0261342097
3.9	821	184	2	0	0	4.0261342097
4.0	820	185	2	0	0	4.0261342097
4.1	819	186	2	0	0	4.0261342097
4.2	821	186	2	0	0	4.0261342097
4.3	819	188	2	0	0	4.0261342097
4.4	821	186	2	0	0	4.0261342097
4.5	821	189	2	0	0	4.0261342097
4.6	818	189	2	0	0	4.0261342097
4.7	817	189	2	0	0	4.0261342097
4.8	812	188	2	0	0	4.0261342097
4.9	810	188	3	0	0	4.28310699731
5.0	808	187	2	0	0	4.35639473542
5.1	810	187	2	0	0	4.35639473542
5.2	811	188	2	0	0	4.35639473542
5.3	811	191	2	0	0	4.35639473542
5.4	809	192	2	0	0	4.35639473542
5.5	810	191	2	0	0	4.35639473542
5.6	810	191	2	0	0	4.35639473542
5.7	813	191	2	0	0	4.35639473542
5.8	811	189	2	0	0	4.35639473542
5.9	812	189	2	0	0	4.35639473542
6.0	810	189	2	0	0	4.35639473542
6.1	808	190	2	0	0	4.35639473542
6.2	810	190	2	0	0	4.35639473542
6.3	812	190	2	0	0	4.35639473542
6.4	810	192	2	0	0	4.35639473542
6.5	809	191	2	0	0	4.35639473542
6.6	809	191	2	0	0	4.35639473542
6.7	809	191	2	0	0	4.35639473542
6.8	812	191	2	0	0	4.35639473542
6.9	813	191	2	0	0	4.35639473542
7.0	814	191	2	0	0	4.35639473542
7.1	813	192	2	0	0	4.35639473542
7.2	817	191	2	0	0	4.35639473542
7.3	815	189	2	0	0	4.35639473542
7.4	815	190	2	0	0	4.35639473542
7.5	816	190	2	0	0	4.35639473542
7.6	816	189	2	0	0	4.35639473542
7.7	814	189	2	0	0	4.35639473542
7.8	809	189	2	0	0	4.35639473542
7.9	808	190	2	0	0	4.35639473542
8.0	807	189	2	0	0	4.35639473542
8.1	806	189	2	0	0	4.35639473542
8.2	807	188	2	0	0	4.35639473542
8.3	806	187	2	0	0	4.35639473542
8.4	806	188	2	0	1	4.35639473542
8.5	807	188	3	0	0	4.42787072771
8.6	808	188	3	0	0	4.42787072771
8.7	809	188	3	0	0	4.42787072771
8.8	806	187	5	0	0	4.46159037551
8.9	804	187	6	0	0	4.22986163491
9.0	801	184	6	0	0	4.22986163491
9.1	802	184	6	0	0	4.22986163491
9.2	802	184	6	0	0	4.22986163491
9.3	801	184	6	0	0	4.22986163491
9.4	799	185	7	0	0	4.27301978612
9.5	797	186	7	0	0	4.27301978612
9.6	795	188	9	0	0	4.28170785972
9.7	792	187	11	0	0	4.22030541201
9.8	792	188	12	0	0	4.26123287532
9.9	791	188	12	0	0	4.26123287532
10.0	788	188	12	0	0	4.26123287532
10.1	788	188	13	0	0	4.26963571148
10.2	786	189	13	0	0	4.26963571148
10.3	784	187	17	1	0	4.24552606682
10.4	781	187	19	1	0	4.23173315856
10.5	776	187	23	1	0	4.07735875392
10.6	774	186	26	2	0	4.10594674102
10.7	768	186	30	2	0	4.06661328252
10.8	768	186	32	2	0	4.04348015335
10.9	770	186	33	2	0	4.07435692908
11.0	770	187	34	2	0	4.08498697488
11.1	769	186	34	2	0	4.08498697488
11.2	771	187	35	2	0	4.05111921669
11.3	771	187	35	2	0	4.05111921669
11.4	772	186	36	3	0	4.03054058952
11.5	769	187	39	3	0	4.05285545744
11.6	768	187	39	3	1	4.05285545744
11.7	765	184	40	5	1	4.1416975839
11.8	764	184	41	6	0	4.19359802595
11.9	759	183	42	6	0	4.24283767662
12.0	757	175	45	13	1	4.45229490186
12.1	756	168	47	20	3	4.51119275272
12.2	747	147	55	43	3	4.71192585331
12.3	739	123	64	69	4	4.76513370337
12.4	722	99	81	93	5	4.85756474667
12.5	710	70	93	122	8	4.88907144284
12.6	692	46	110	147	3	4.88164257905
12.7	674	28	127	165	2	4.92207800557
12.8	657	25	145	167	1	4.93984623007
12.9	645	18	157	176	2	4.95020668083
13.0	630	12	172	181	1	4.95850758787
13.1	609	10	192	183	1	4.96351501594
13.2	591	6	210	186	0	4.96485983072
13.3	582	7	221	184	2	4.95371577793
13.4	566	7	236	183	0	4.94006592229
13.5	558	8	244	184	2	4.95663862932
13.6	540	8	258	181	0	4.95188857891
13.7	528	8	271	180	1	4.93028778658
13.8	513	9	281	179	2	4.90374876781
13.9	498	9	294	179	2	4.87892528291
14.0	484	9	306	178	3	4.88775531034
14.1	471	8	319	178	3	4.89113607642
14.2	457	6	333	179	2	4.89994334289
14.3	448	5	343	180	1	4.90549872789
14.4	437	3	353	179	0	4.90697745678
14.5	434	2	356	176	0	4.90095927409
14.6	423	2	365	174	0	4.90108947032
14.7	409	1	375	172	3	4.89974107488
14.8	391	1	391	171	3	4.89075517647
14.9	372	1	410	168	1	4.87858010959
15.0	360	2	419	168	2	4.87905513579
15.1	352	5	428	166	1	4.88232488748
15.2	340	4	438	164	0	4.88667289904
15.3	333	5	443	163	2	4.87758271838
15.4	322	4	445	161	2	4.87086395605
15.5	312	4	449	160	2	4.86419101881
15.6	307	4	450	158	1	4.84474533825
15.7	302	4	452	157	2	4.84412762914
15.8	297	5	453	150	1	4.83076097169
15.9	289	8	459	147	1	4.83170865645
16.0	283	8	460	146	1	4.82123761236
16.1	271	7	467	145	2	4.814958381
16.2	264	4	471	144	0	4.8206394519
16.3	255	4	479	143	1	4.81489862349
16.4	250	3	484	142	1	4.81477594015
16.5	242	4	487	139	2	4.81541814044
16.6	229	2	492	139	4	4.79780417139
16.7	217	2	494	136	0	4.7740586716
16.8	214	2	493	132	1	4.76272950254
16.9	209	3	497	129	0	4.75048350086
17.0	202	3	500	127	0	4.7392474082
17.1	199	3	493	127	0	4.74815605528
17.2	192	4	497	120	1	4.73469777901
17.3	185	4	498	118	1	4.71739767107
17.4	174	4	505	117	1	4.71621904217
17.5	172	2	503	115	0	4.70921558454
17.6	168	2	499	112	1	4.70127031008
17.7	168	2	496	110	2	4.70114548295
17.8	164	3	498	108	0	4.6906549959
17.9	162	2	495	102	1	4.68253235815
18.0	156	1	497	99	1	4.67243228156
18.1	149	1	497	99	0	4.67467722334
18.2	146	1	494	98	3	4.66519455934
18.3	143	1	493	97	0	4.66578902519
18.4	139	1	489	95	1	4.66111280446
18.5	134	1	486	90	0	4.64710118861
18.6	130	1	483	86	2	4.6392423375
18.7	127	1	482	85	1	4.63085033497
18.8	123	2	479	82	0	4.61821199541
18.9	120	3	471	81	0	4.6064184245
19.0	117	3	467	78	1	4.5993328472
19.1	113	2	465	76	0	4.57995376743
19.2	113	3	462	72	1	4.56618932552
19.3	108	2	456	70	0	4.55686455726
19.4	106	3	453	68	0	4.54431351
19.5	101	2	453	66	0	4.54217771341
19.6	99	3	446	66	1	4.52915801048
19.7	98	4	442	64	0	4.52479031809
19.8	98	4	439	63	0	4.52148655243
19.9	95	5	432	60	0	4.50526880496
20.0	95	6	429	57	1	4.50384763907
rep	6
t	n_Uninfected_nonCore	n_Uninfected_Core	n_Infected_nonCore	n_Infected_Core	newInfections	ViralLoad_mean
-2.0	793	213	0	0	0	0
-1.9	793	213	0	0	0	0
-1.8	792	213	0	0	0	0
-1.7	791	214	0	0	0	0
-1.6	794	213	0	0	0	0
-1.5	793	213	0	0	0	0
-1.4	790	213	0	0	0	0
-1.3	792	213	0	0	0	0
-1.2	793	213	0	0	0	0
-1.1	795	212	0	0	0	0
-1.0	794	211	0	0	0	0
-0.9	791	211	0	0	0	0
-0.8	790	211	0	0	0	0
-0.7	791	212	0	0	0	0
-0.6	791	212	0	0	0	0
-0.5	787	212	0	0	0	0
-0.4	786	212	0	0	0	0
-0.3	786	212	0	0	0	0
-0.2	783	212	0	0	0	0
-0.1	783	211	0	0	0	0
-6.23077978101e-14	783	214	1	0	0	4.55888043611
0.0999999999999	783	214	1	0	0	4.55888043611
0.2	782	212	1	0	1	4.55888043611
0.3	782	212	3	0	0	4.64958640434
0.4	783	212	3	0	0	4.64958640434
0.5	785	212	3	0	0	4.64958640434
0.6	785	212	3	0	0	4.64958640434
0.7	785	212	3	0	0	4.64958640434
0.8	786	212	3	0	0	4.64958640434
0.9	785	212	3	0	0	4.64958640434
1.0	788	212	3	0	0	4.64958640434
1.1	790	211	3	0	0	4.64958640434
1.2	788	211	3	0	0	4.64958640434
1.3	791	211	3	0	0	4.64958640434
1.4	791	212	3	0	0	4.64958640434
1.5	789	211	3	0	0	4.64958640434
1.6	787	211	3	0	0	4.64958640434
1.7	788	211	3	0	0	4.64958640434
1.8	791	211	3	0	0	4.64958640434
1.9	794	212	3	0	0	4.64958640434
2.0	795	212	3	0	0	4.64958640434
2.1	793	214	3	0	0	4.64958640434
2.2	790	214	4	0	0	4.86902524256
2.3	790	215	4	0	0	4.86902524256
2.4	791	214	5	0	0	4.88625426953
2.5	788	214	6	0	0	5.13288486553
2.6	788	214	6	0	0	5.13288486553
2.7	787	214	7	0	0	5.09073919714
2.8	786	214	8	0	0	5.07515657752
2.9	783	214	10	0	0	5.13652169854
3.0	780	214	10	0	0	5.13652169854
3.1	780	212	12	2	0	5.1834124517
3.2	780	210	12	3	0	5.20024579875
3.3	779	209	12	3	0	5.20024579875
3.4	778	205	12	7	1	5.39440249611
3.5	777	192	13	20	0	5.30215742819
3.6	774	184	15	28	3	5.31744097009
3.7	770	171	19	40	2	5.32332688858
3.8	767	150	21	62	1	5.28414874791
3.9	764	124	27	89	5	5.13990046858
4.0	752	104	39	109	1	5.08336782227
4.1	748	82	43	131	1	5.04789216094
4.2	738	59	56	154	5	5.03450262693
4.3	716	40	78	173	2	5.03902171949
4.4	699	31	94	182	2	5.04423536226
4.5	682	23	110	190	1	5.05270677286
4.6	663	16	129	196	1	5.06149477397
4.7	648	14	146	196	2	5.06973535565
4.8	637	11	157	199	1	5.07957820968
4.9	630	10	163	199	3	5.07473136933
5.0	613	8	180	201	2	5.08352542453
5.1	597	8	195	200	1	5.08886693229
5.2	582	7	209	202	0	5.0949883853
5.3	572	7	218	202	0	5.09907393933
5.4	565	6	226	202	2	5.0982750986
5.5	552	4	237	202	3	5.09883504485
5.6	542	5	249	201	0	5.10485438708
5.7	531	4	262	201	1	5.10805481887
5.8	516	5	276	200	2	5.10368533225
5.9	504	5	284	198	2	5.09389697033
6.0	491	4	297	199	1	5.09998531426
6.1	482	5	305	195	2	5.09024602315
6.2	466	5	316	195	1	5.08380108071
6.3	452	5	326	194	3	5.06646452214
6.4	439	5	335	193	1	5.05000479794
6.5	428	3	345	191	3	5.04889990879
6.6	417	2	354	190	1	5.0418975415
6.7	404	2	362	187	0	5.0302746902
6.8	398	3	367	186	3	5.02880561782
6.9	381	3	379	182	0	5.02695029062
7.0	372	4	383	180	1	5.03484336326
7.1	360	4	395	178	0	5.03090314634
7.2	355	3	399	172	1	5.03090929041
7.3	347	3	401	171	0	5.01898963193
7.4	338	2	403	168	2	5.01349846186
7.5	322	3	413	166	0	4.99997074377
7.6	310	2	418	160	2	4.97676577086
7.7	299	1	423	157	0	4.9680882992
7.8	293	1	423	156	0	4.97619897436
7.9	286	2	427	153	2	4.96074238053
8.0	281	2	431	151	1	4.95290333101
8.1	258	2	447	145	2	4.94251186886
8.2	251	1	452	141	1	4.9409986161
8.3	245	1	456	139	1	4.94818806444
8.4	236	1	459	135	1	4.94078220662
8.5	230	1	460	133	0	4.94692178813
8.6	229	0	454	132	1	4.93892669732
8.7	221	0	452	127	2	4.92887486159
8.8	210	0	456	127	2	4.92323497015
8.9	202	1	461	123	1	4.91428845109
9.0	199	1	459	120	1	4.90394830913
9.1	194	1	461	117	0	4.90809792935
9.2	192	1	462	112	1	4.90604807734
9.3	189	1	459	109	1	4.89903491904
9.4	184	1	455	108	0	4.9022424138
9.5	181	1	448	105	1	4.87274347327
9.6	175	1	450	100	1	4.8687761791
9.7	173	1	448	95	0	4.86712587895
9.8	170	2	443	94	0	4.85754176329
9.9	164	2	440	91	2	4.85443259208
10.0	159	1	437	86	0	4.84411822793
10.1	157	1	435	84	2	4.83981782855
10.2	156	0	434	83	0	4.83708056883
10.3	155	0	426	80	1	4.82330412815
10.4	150	1	418	80	1	4.81789799419
10.5	148	2	410	77	2	4.79946822458
10.6	145	2	406	76	0	4.79086439377
10.7	138	2	403	73	0	4.76260695851
10.8	131	1	405	73	0	4.76343184452
10.9	129	2	407	72	0	4.76221998442
11.0	124	3	403	70	0	4.74538052757
11.1	120	4	397	70	1	4.73608732538
11.2	119	4	391	67	1	4.72851157872
11.3	117	5	391	65	1	4.72457737075
11.4	110	4	393	63	0	4.74072540091
11.5	107	3	390	63	1	4.73113892052
11.6	105	1	385	62	0	4.72310838127
11.7	104	2	378	60	0	4.71510386283
11.8	100	2	377	60	1	4.71278806818
11.9	97	2	375	58	0	4.70255215471
12.0	94	1	373	59	0	4.70028325292
12.1	90	2	371	58	0	4.68546994588
12.2	88	3	365	57	0	4.67998906562
12.3	88	3	358	56	0	4.66442537783
12.4	88	3	352	53	0	4.65665263562
12.5	90	3	343	52	0	4.64830973052
12.6	87	4	342	51	0	4.6336537938
12.7	83	4	339	49	0	4.62007027606
12.8	86	4	327	46	0	4.59787657639
12.9	84	4	329	44	0	4.59686245448
13.0	85	4	320	39	0	4.58801565264
13.1	85	5	313	39	0	4.56827316781
13.2	86	4	307	39	0	4.5594729446
13.3	86	4	304	39	0	4.53854815556
13.4	83	4	305	41	1	4.54420076042
13.5	81	5	299	40	0	4.54024015246
13.6	82	5	295	39	0	4.52684750786
13.7	82	7	291	36	0	4.52314216237
13.8	79	5	291	36	0	4.52508214903
13.9	80	5	281	34	0	4.51638592632
14.0	77	7	281	34	0	4.52064792264
14.1	75	7	277	34	0	4.51080124374
14.2	75	8	272	33	1	4.48388475785
14.3	71	9	268	31	0	4.47278709911
14.4	68	8	266	31	0	4.46275375905
14.5	68	8	266	30	0	4.4665122775
14.6	69	10	258	30	0	4.4527720401
14.7	67	8	255	30	1	4.44893948612
14.8	67	8	252	31	1	4.45355219458
14.9	59	7	259	32	0	4.44392779675
15.0	59	6	255	33	0	4.43178397428
15.1	60	5	245	32	0	4.41066355914
15.2	59	3	243	33	0	4.41953437566
15.3	55	2	241	34	0	4.42482020838
15.4	56	0	237	36	1	4.42413602778
15.5	55	0	238	35	0	4.43183906294
15.6	55	1	232	34	0	4.42233053667
15.7	54	1	228	34	0	4.41974484401
15.8	55	1	221	33	1	4.40989665608
15.9	54	2	218	33	0	4.41092676856
16.0	56	2	214	32	1	4.39680414085
16.1	53	0	211	34	0	4.39301415958
16.2	52	0	207	34	0	4.38312466626
16.3	58	0	203	34	1	4.36786207504
16.4	56	0	202	33	1	4.3702510892
16.5	56	0	195	33	0	4.36357347324
16.6	56	0	195	31	0	4.34042849825
16.7	58	1	193	31	0	4.33948984184
16.8	60	3	188	30	0	4.32681001746
16.9	59	3	188	30	0	4.32554505137
17.0	58	3	186	30	0	4.31792004428
17.1	59	3	186	28	1	4.31485484082
17.2	56	3	187	28	0	4.32364404164
17.3	52	3	187	28	1	4.31515301188
17.4	51	3	186	29	0	4.30861776999
17.5	51	4	182	29	0	4.31503065191
17.6	52	3	180	29	0	4.31446976634
17.7	52	3	179	30	0	4.30332164071
17.8	53	3	176	29	0	4.30076034889
17.9	53	3	177	28	3	4.31062586544
18.0	54	2	178	29	0	4.32050312653
18.1	52	3	179	29	0	4.34710651292
18.2	53	3	176	29	1	4.36172412861
18.3	52	3	176	28	0	4.3546730475
18.4	52	3	176	28	0	4.35698430243
18.5	52	3	177	27	2	4.36624743473
18.6	52	2	177	29	1	4.36516907947
18.7	48	2	181	28	0	4.3649121783
18.8	49	4	182	26	0	4.35582988092
18.9	53	4	179	27	0	4.35102576755
19.0	50	3	182	26	0	4.34311911703
19.1	50	4	182	26	1	4.34925007491
19.2	47	6	184	26	0	4.35516614004
19.3	46	7	183	27	1	4.35817060076
19.4	43	5	179	28	0	4.31849398167
19.5	43	5	173	29	0	4.30225291926
19.6	45	5	171	30	0	4.30132640901
19.7	46	5	169	30	0	4.29857137035
19.8	44	5	168	30	0	4.29913068518
19.9	44	6	165	30	0	4.28770991701
20.0	45	6	161	30	0	4.29234430999
rep	7
t	n_Uninfected_nonCore	n_Uninfected_Core	n_Infected_nonCore	n_Infected_Core	newInfections	ViralLoad_mean
-2.0	773	228	0	0	0	0
-1.9	775	228	0	0	0	0
-1.8	777	227	0	0	0	0
-1.7	777	228	0	0	0	0
-1.6	775	228	0	0	0	0
-1.5	776	227	0	0	0	0
-1.4	776	226	0	0	0	0
-1.3	776	224	0	0	0	0
-1.2	773	224	0	0	0	0
-1.1	772	225	0	0	0	0
-1.0	771	225	0	0	0	0
-0.9	771	225	0	0	0	0
-0.8	769	225	0	0	0	0
-0.7	767	225	0	0	0	0
-0.6	769	225	0	0	0	0
-0.5	771	225	0	0	0	0
-0.4	772	225	0	0	0	0
-0.3	773	225	0	0	0	0
-0.2	772	225	0	0	0	0
-0.1	771	225	0	0	0	0
-6.23077978101e-14	769	227	1	0	0	4.58517030443
0.0999999999999	767	226	1	0	0	4.58517030443
0.2	766	226	2	0	0	4.79290868574
0.3	765	226	2	0	0	4.79290868574
0.4	761	226	2	0	0	4.79290868574
0.5	762	226	2	0	0	4.79290868574
0.6	763	227	2	0	0	4.79290868574
0.7	759	227	2	0	0	4.79290868574
0.8	761	228	2	0	0	4.79290868574
0.9	763	226	2	0	0	4.79290868574
1.0	761	225	2	0	0	4.79290868574
1.1	764	225	2	0	0	4.79290868574
1.2	765	226	2	0	0	4.79290868574
1.3	766	225	2	0	0	4.79290868574
1.4	762	225	2	0	0	4.79290868574
1.5	759	227	2	0	0	4.79290868574
1.6	759	226	2	0	0	4.79290868574
1.7	760	226	2	0	0	4.79290868574
1.8	761	226	2	0	0	4.79290868574
1.9	761	225	2	0	0	4.79290868574
2.0	762	225	2	0	0	4.79290868574
2.1	763	225	2	0	1	4.79290868574
2.2	763	227	3	0	0	5.0267522377
2.3	762	229	3	0	0	5.0267522377
2.4	760	229	3	0	0	5.0267522377
2.5	759	229	3	0	0	5.0267522377
2.6	759	227	3	0	0	5.0267522377
2.7	759	228	3	0	0	5.0267522377
2.8	760	228	3	0	0	5.0267522377
2.9	757	229	3	0	0	5.0267522377
3.0	755	229	3	0	0	5.0267522377
3.1	758	229	3	0	0	5.0267522377
3.2	759	230	3	0	0	5.0267522377
3.3	763	229	4	0	0	4.90120767888
3.4	767	228	4	1	0	4.9223259908
3.5	763	225	7	4	1	4.82580900394
3.6	764	214	7	15	2	4.72950634556
3.7	755	209	14	22	0	4.74735988716
3.8	748	200	19	30	5	4.7236402677
3.9	741	182	27	48	5	4.63599085631
4.0	732	148	37	83	4	4.50663251502
4.1	723	107	48	123	4	4.52478736951
4.2	707	73	63	157	1	4.49084676898
4.3	691	55	78	174	2	4.5214247615
4.4	673	37	95	191	2	4.5071103519
4.5	668	30	101	198	3	4.52571120233
4.6	652	25	115	205	2	4.50162877751
4.7	631	22	134	210	3	4.53211651778
4.8	620	16	145	216	3	4.51354433112
4.9	605	13	160	219	3	4.50744578526
5.0	592	11	172	220	2	4.52269607463
5.1	580	10	183	220	2	4.52760441933
5.2	572	9	194	220	3	4.53191868202
5.3	557	8	209	220	0	4.54520369158
5.4	548	10	222	219	2	4.53112099038
5.5	539	9	231	220	2	4.54178188999
5.6	520	9	248	221	1	4.54448960262
5.7	502	8	265	221	1	4.55514490899
5.8	490	9	276	216	2	4.54917566142
5.9	468	9	295	215	3	4.55814212527
6.0	451	6	310	217	1	4.57599031021
6.1	441	6	319	217	2	4.57911554873
6.2	431	5	331	217	3	4.58312186046
6.3	416	4	345	218	0	4.59114277185
6.4	407	2	353	219	2	4.59497336108
6.5	397	2	364	217	4	4.60332021887
6.6	387	2	372	216	3	4.60670347004
6.7	378	3	383	212	2	4.61138194681
6.8	365	2	391	212	2	4.60541156337
6.9	356	3	401	211	2	4.60901442201
7.0	348	3	405	209	3	4.60134644838
7.1	337	5	417	207	1	4.59725689178
7.2	330	5	422	204	2	4.59250589284
7.3	320	4	430	198	1	4.58146433433
7.4	313	3	437	197	1	4.58342778588
7.5	309	3	442	196	1	4.58412031019
7.6	303	3	445	195	2	4.5778222886
7.7	299	2	447	196	3	4.56370556537
7.8	290	2	452	192	0	4.54288274282
7.9	282	1	460	193	0	4.54798356157
8.0	284	1	460	190	0	4.54193230383
8.1	277	0	464	189	1	4.54300973654
8.2	269	0	466	184	1	4.53179084804
8.3	260	1	471	182	0	4.53065931192
8.4	252	1	472	179	0	4.51441490217
8.5	247	1	476	175	1	4.49807968915
8.6	235	1	488	175	1	4.51111556318
8.7	224	1	490	169	0	4.48964538301
8.8	220	1	494	168	1	4.4966380095
8.9	212	3	501	168	2	4.49589138331
9.0	206	4	501	167	0	4.48891294399
9.1	204	2	498	166	0	4.47569078496
9.2	201	1	493	163	0	4.46002722617
9.3	203	2	486	161	0	4.44760903873
9.4	197	3	485	160	0	4.44289909386
9.5	195	3	479	160	0	4.4286374743
9.6	188	3	477	160	0	4.41203793813
9.7	180	3	481	158	1	4.40644898591
9.8	172	5	484	154	0	4.40311481792
9.9	169	3	480	150	2	4.38983523169
10.0	165	3	477	148	0	4.37950632068
10.1	160	3	476	146	1	4.37191099753
10.2	157	2	474	142	0	4.36274096515
10.3	154	1	474	141	0	4.35605330564
10.4	154	0	475	140	1	4.35267554013
10.5	153	0	474	134	0	4.34674924782
10.6	150	0	470	131	0	4.32301446507
10.7	145	0	473	127	0	4.31975843827
10.8	142	0	463	124	0	4.29597891879
10.9	139	0	463	124	2	4.29446142673
11.0	135	0	460	121	0	4.28779107093
11.1	135	1	453	120	0	4.27839197794
11.2	129	1	450	119	0	4.25863030271
11.3	127	1	449	117	0	4.25703634986
11.4	128	0	442	119	1	4.24048237626
11.5	121	0	443	117	1	4.24309347781
11.6	119	1	438	116	2	4.24107205542
11.7	114	1	438	114	0	4.24230525648
11.8	111	0	434	114	1	4.23641657631
11.9	106	0	436	114	0	4.23920229964
12.0	107	0	433	114	0	4.23458541492
12.1	108	0	432	112	1	4.22480983696
12.2	101	0	430	111	0	4.2151629232
12.3	100	1	423	110	0	4.2022339095
12.4	101	2	422	105	0	4.19253579778
12.5	100	2	418	104	1	4.17829188477
12.6	96	2	420	102	1	4.17757933714
12.7	91	2	419	101	0	4.1749040338
12.8	91	3	416	97	0	4.16204898036
12.9	89	2	412	96	0	4.15393728493
13.0	88	3	408	95	0	4.15120535881
13.1	89	3	403	94	0	4.1426342369
13.2	91	3	399	92	1	4.13941277694
13.3	90	2	391	94	0	4.12093004344
13.4	90	2	391	91	0	4.11579942344
13.5	90	3	389	89	0	4.11613320329
13.6	92	3	385	88	0	4.11042409312
13.7	94	3	384	87	1	4.10891480451
13.8	93	2	379	84	1	4.10742443654
13.9	92	1	372	83	0	4.10897693523
14.0	90	1	373	82	1	4.10785030232
14.1	89	1	369	80	0	4.09583547099
14.2	85	1	370	81	1	4.08880522585
